"","match_nb","Acinonyx_jubatus","Acinonyx_jubatus2","Acryllium_vulturinum","Aepyceros_melampus","Aepyceros_melampus2","Agalychnis_callidryas","Ailuropoda_melanoleuca","Ailurops_ursinus","Ailurus_fulgens","Alligator_mississippiensis","Amblyrhynchus_cristatus","Aonyx_cinereus","Aonyx_cinereus2","Aquila_chrysaetos","Ara_ararauna","Ara_chloropterus","Arctocephalus forsteri","Arctocephalus_forsteri2","Artibeus_planirostris","Asio_flammeus","Ateles_hybridus","Ateles_paniscus","Athene_noctua","Athene_noctua2","Athene_noctua3","Balaeniceps_rex","Bison_bonasus","Bison_bonasus2","Boa_constrictor","Bubo_bubo","Bubo_bubo2","Bubo_scandiacus","Bufonidae","Buprestidae","Buteo_galapagoensis","Cairina_moschata","Calliphora_vomitoria","Callithrix_argentata","Callithrix_penicillata","Calloselasma rhodostoma","Canis_lupus","Canis_lupus_familiaris","Canis_lupus_familiaris2","Carlito_syrichta","Centurio_senex","Cerdocyon_thous","Chelonoidis_porteri","Choloepus_didactylus","Choloepus_didactylus2","Choloepus_didactylus3","Chroicocephalus_scopulinus","Columba_livia","Conolophus_pallidus","Corvus","Corvus2","Crocodylus_porosus","Crocuta_crocuta","Crotalus_atrox","Crotalus2","Cryptoprocto _ferox","Cynictis_penicillata","Dasypus_novemcinctus","Daubentonia_madagascariensis","Dendroaspis_angusticeps","Desmodus_rotondus","Didelphis_virginiana","Equus_caballus","Eudyptes chrysolophus","Eudyptes_chrysocome","Eulemur _coronatus","Eulemur _coronatus2","Euphractus _sexcinctus","Evarcha_arcuata","Felis_catus","Felis_silvestris","Geronticus_eremita","Giraffa_camelopardalis_reticulata","Gorilla_Gorilla_Beringei","Gorilla_gorilla_gorilla","Gulo_gulo","Gulo_gulo2","Gymnogyps_californianus","Gypaetus_barbatus","Gypaetus_barbatus2","Gyps_rueppelli","Haematopus_ater","Harpia_Harpyja","Helarctos_malayanus","Hemicentetes_semispinosus","Heterocephalus_glaber","Hippopotamus_amphibius","Hyaena_hyaena","Hyles_euphorbiae","Hylobates_agilis","Hypsignathus_monstrosus","Iguana_iguana","Iguana_iguana2","Incilius_alvarius","Incilius_alvarius2","Intellagama_lesueurii","Laticauda_laticaudata","Laticauda_saintgironsi","Lemur_catta","Lemur_catta2","Leopardus_wiedii","Leptailurus_serval","Leptoptilos_crumenifer","Libellula_quadrimaculata","Litoria_infrafrenata","Loris_tardigradus","Loxodonta_africana","Lycaon_pictus","Lycaon_pictus2","Lynx_rufus","Lynx_rufus2","Macaca_fuscata","Macaca_silenus","Macronectes_halli","Macropus_rufogriseus","Malayopython_reticulatus","Malpolon_monspessulanus","Mandrillus_sphinx","Mandrillus_sphinx2","Miopithecus_ogouensis","Morelia_spilota","Mungos_mungo","Muscardinus_avellanarius","Mygale","Myocastor_coypus","Naja_naja","Nasua_narica","Nasua_nasua","Necrosyrtes_monachus","Neofelis_nebulosa","Nestor_meridionalis","Notechis_scutatus","Numida_meleagris","Nyctereutes_procyonoides","Odonata","Odonata2","Oryctolagus_cuniculus","Oryctolagus_cuniculus2","Otocolobus_manul","Pamphagidae","Pan_paniscus","Pan_paniscus2","Pan_paniscus3","Pan_paniscus4","Pan_troglodytes","Pan_troglodytes2","Panthera_leo","Panthera_leo2","Panthera_leo3","Panthera_onca","Panthera_onca_2","Panthera_onca3","Panthera_pardus","Panthera_pardus_3","Panthera_pardus2","Panthera_tigris2","Panthera_uncia","Papillon","Papio_hamadryas","Pardofelis_temminckii","Petroica_macrocephala","Phacochoerus_africanus","Phascolarctos_cinereus","Phascolarctos_cinereus2","Pholcus_phalangioides","Pithecia pithecia","Pithecia pithecia2","Plathyrrhinus_fusciventris","Podarcis_muralis","Pogona_vitticeps","Porphyrio_hochstetteri","Procyon_lotor","Propithecus_coquereli","Propithecus_verreauxi","Psittacus_erithacus","Pteropus_conspicillatus","Puma_concolor","Python_bivittatus","Python_regius","Rattus_norvegicus","Rhinopithecus_roxellana","Rhyticeros_cassidix","Romalea_microptera","Saiga_tatarica","Sarcophilus_harrisii","Spalax","Spheniscus_humboldti","Stephanoaetus_coronatus","Strophurus","Struthio_camelus","Sula_nebouxii","Sula_sula","Suricata_suricatta","Sus_scrofa","Tapirus_indicus","Taricha_torosa","Tauraco_leucotis","Testudo_hermanni","Thalassarche_cauta","Theropithecus_gelada","Thomisus_onustus","Tockus_flavirostris","Trichosurus_vulpecula","Ursus_arctos_horribilis","Ursus_maritimus","Ursus_thibetanus","Varecia_rubra","Varecia_variegata","Vespula_germanica","Vicugna_pacos","Vicugna_pacos2","Vicugna_vicugna","Vipera_ammodytes","Vipera_aspis","Vulpes_zerda","Zamenis_longissimus","Zoropsis_spinimana"
"76",148800,1580.4,1706.5,1566.1,1221.9,1155,1381.1,1324.9,1350,1144.8,1908.7,1710.1,1150,1237.2,1466.5,1212.3,1263.7,1521.3,1410.7,1491.1,1269.8,1577.7,1280,1233.3,1290.2,1321.6,1586,1820.1,1713,1825.1,1264.4,1341.1,1221.7,1478.8,1654,1521.6,1488.9,1555,1393.9,1373.2,1883,1603.9,1611.6,1324.9,1363.9,1735.8,1340.2,1268.5,1325.2,1278.1,1240,1358.2,1238,1690.1,1459.3,1425.2,1961.2,1750.3,1817.5,1883.1,1517,1457.6,1354.6,1576,1851.1,1600.5,1393.1,1196.3,1252,1346.3,1317.2,1281.9,1384.4,1743.3,1437.5,1142,1573.9,1283.8,1673.7,1652.6,1498.3,1566,1649.2,1517.8,1524.4,1560.6,1295.9,1457.9,1727.2,1491.7,1660.1,1726.7,1759.6,1506.8,1278.7,1580.1,1566.9,1568.1,1439.7,1486.5,1621.2,1725.4,1813,1222.1,1335.9,1440.6,1407.9,1540,1495.2,1337.7,1227.7,1546.1,1718.1,1651.4,1652.9,1502.7,1515.3,1458,1508.5,1345.3,1864.3,1815,1637,1592,1437.8,1844.2,1443.2,1191.1,1785.6,1317.8,1898,1488,1349.8,1570.8,1658.6,1286.1,1815.6,1516.1,1389.6,1553.1,1574.6,1050.2,931.3,1499.4,1478.7,1390.9,1457.3,1402.7,1387.9,1518.6,1367.3,1714,1761.2,1722.2,1742.7,1700.5,1725.4,1754.1,1753.6,1667,1791.9,1647.7,1621.9,1616.1,1565,975.7,1742.2,1049.4,1099.8,1797.8,1441,1484.9,1543.7,1626.4,1494.5,1514.3,1296.4,1276.1,1291.9,1281.2,1395,1709.9,1857.3,1800.9,1344.7,1337.2,1425.1,1467,1411.3,1617.4,1515.2,1261.4,1492.9,1473.7,1500.9,1464.2,1518.5,1317.4,1582.1,1361.4,1446.1,1155.2,1128.6,1526.4,1736.7,1789.5,1565.4,1413.5,1769,1737.8,1747.7,1377.2,1331.4,1663.7,1319.6,1349.6,1214.3,1880.6,1883.8,1292.9,1817.4,1757.2
"77",150800,1622,1703.7,1496.8,1344.1,1235.9,1361.2,1285.2,1332.6,1170.3,1976.1,1595.9,1186.9,1197.7,1476.1,1246.9,1222.6,1497.5,1344.7,1477.4,1359.5,1503,1224.5,1176.6,1324.1,1310,1533,1842.2,1640.7,1823,1239.8,1312.7,1245,1507.4,1660.8,1570,1464.1,1606.8,1380.5,1373.9,1964.8,1555.1,1555.2,1274,1389.6,1710.7,1376.4,1259.2,1360.9,1255.4,1220.5,1310,1293.6,1717.2,1484.7,1443.9,2025.5,1770,1847.8,1903.8,1492.8,1414.6,1331.7,1602,1804.8,1576.4,1396.1,1201.8,1227.7,1271.2,1371.5,1314,1386.3,1718.4,1419.1,1119.4,1578.9,1258.2,1653,1694.1,1518.7,1600.9,1603.3,1456.7,1495,1516.6,1254.5,1382.3,1648.6,1465.8,1703.8,1765.3,1773.3,1539.8,1345.8,1580,1565.6,1525.8,1463.8,1467.5,1569.6,1832.2,1875.1,1207,1292.7,1481.8,1437,1526.4,1496.2,1344.1,1191.6,1570.4,1693.8,1646.5,1717.5,1573.4,1528.2,1516.4,1542.1,1318.1,1888,1790.9,1680.8,1594.9,1418.3,1826.9,1499.3,1148.7,1839,1328.2,1888.7,1534.9,1373.4,1544.9,1637.8,1376,1823.9,1544.1,1396.4,1529,1491.5,1037,883.1,1471.2,1479.8,1447.8,1487.7,1408.1,1404.9,1530.7,1346.2,1822,1660.6,1726.7,1738.1,1671.6,1739.9,1755.1,1724.2,1692.8,1770.2,1750.5,1506.6,1606,1577.8,1001.3,1789.2,1049.8,1056.2,1891,1462.1,1550.4,1506.7,1630.1,1467.2,1462.7,1366.3,1272.2,1300.8,1295.1,1351.1,1691.2,1843.1,1769.7,1293.8,1336.2,1454.7,1465.9,1402.3,1527.4,1603.3,1233.6,1555.5,1434.3,1586.1,1510.5,1510.7,1276.3,1601.3,1382,1493.6,1080.1,1153,1543.2,1711.7,1710.8,1559.4,1463.8,1770.5,1741.1,1682.4,1382.8,1386.2,1656.5,1341.2,1297.3,1194.5,1872.9,1822.1,1287.9,1795.9,1774.1
"78",152800,1599.9,1648.1,1576,1276.8,1203.6,1424.1,1352.9,1374.4,1143.3,1908.1,1697.6,1186.6,1230.3,1428.6,1183.1,1253.9,1524.1,1381.7,1524.2,1251,1516,1269.3,1291.8,1266.2,1321.1,1589.8,1764.2,1713.7,1842.3,1221.4,1349.1,1268.4,1551.7,1588.6,1527.8,1547.1,1555.2,1322.1,1346.2,1922.8,1515.8,1559.1,1246.2,1382.8,1801.5,1356.7,1276,1365,1267.5,1211.1,1334,1269.6,1745.1,1475.7,1401.1,1946.8,1814.5,1858.1,1858.5,1493.3,1469.2,1348.5,1583.1,1790.3,1583.1,1475.5,1182,1268.7,1313.5,1392.2,1384.1,1421.7,1740.8,1443.1,1119.4,1531.8,1223.6,1587.2,1688.2,1531.6,1584.1,1592.1,1460.8,1494.9,1552.4,1271,1432.7,1684.7,1442.2,1721.4,1775.3,1734.8,1533.1,1378.9,1551.8,1623.7,1569,1471.4,1444.3,1530.3,1805.3,1829.1,1230.5,1255.7,1478.3,1431.3,1555.2,1581.7,1373.4,1204.4,1523,1704.8,1677.3,1621.5,1560.1,1520.8,1459.5,1535.2,1361.2,1904.9,1820.7,1591.6,1620.9,1386.6,1886,1435.8,1189.3,1837,1333.2,1905.1,1415.2,1384,1562.4,1635.4,1298.9,1747.5,1532.5,1367.6,1478.1,1527.1,1065.8,892.6,1488.9,1455.6,1414.8,1469.7,1473.2,1308.3,1535.8,1264.1,1774,1698.5,1689.2,1765.3,1657.8,1811.7,1778.9,1759.5,1712.7,1711.5,1750.3,1519.2,1606.8,1595.8,996.2,1682.4,1048,1070.2,1818.4,1503.5,1590.3,1545.9,1613.4,1493.8,1428.8,1254.9,1261.4,1281.8,1258.6,1430.1,1658.4,1871.2,1757.7,1323.8,1364.6,1380.7,1487.7,1431.1,1606.1,1560,1198,1565.8,1519.8,1518.5,1430.5,1487.4,1312.1,1588.6,1426.7,1494.6,1150.8,1161.3,1457.8,1708.2,1756.1,1523.9,1448.6,1710,1787.3,1748.2,1392.3,1344.1,1782.6,1350.9,1284.1,1194.4,1901.3,1832.8,1308.5,1753.2,1826.5
"79",154800,1676.8,1651,1578.9,1343,1200.7,1319.1,1401.8,1323.4,1177.9,1900.6,1750.7,1258.9,1244.4,1450,1166.5,1201.9,1495.4,1376.2,1530.3,1245.8,1463.8,1242.2,1282.7,1297.7,1291.8,1617.3,1772.3,1686.8,1807.1,1306.1,1298,1237.5,1480.2,1604.5,1401.5,1531.8,1550.7,1335.8,1386.2,1838.8,1588,1595.7,1256.2,1351,1738.8,1364,1276.4,1388.3,1249.6,1279.9,1365.4,1236.3,1730.9,1555.1,1395.5,1970,1805,1845.1,1865.4,1534,1387.6,1300.6,1563.9,1796.7,1628.4,1376.2,1167.3,1229.2,1322.4,1343.5,1306.4,1400.2,1693.3,1410.4,1146.9,1537,1276.3,1621.1,1674.2,1585.7,1612.5,1600.1,1455.8,1552.6,1570.9,1277,1470.1,1671.7,1447.6,1689.5,1777.3,1793.8,1515.7,1314.8,1606.1,1616.6,1578.8,1474.4,1457.3,1560,1840.8,1862.4,1240.9,1275.8,1455.8,1409.3,1511.8,1541.5,1275.7,1239.3,1486.7,1602,1682,1649.4,1564.6,1524.3,1502.6,1553.3,1333.8,1902.3,1774,1688.6,1579,1373.5,1851.7,1487.8,1205.3,1814.9,1342.2,1918.8,1421.6,1376.8,1566.4,1593.2,1374.5,1796.2,1516.3,1372.3,1508.9,1514.7,1015.8,864.6,1556.7,1434.4,1486.6,1451.7,1440.3,1383,1533.2,1364.6,1727.9,1675.1,1772.9,1731.7,1672.1,1856.4,1797.1,1716.7,1707,1791.9,1755.5,1537,1591.3,1598.7,963.9,1722.2,1009.3,1072.4,1862.1,1483,1569.8,1525.5,1609.9,1526.1,1492,1298.8,1264.3,1362.9,1223.1,1419.7,1685.5,1850.7,1736.2,1341.9,1286.4,1397.6,1444.3,1451.2,1570.4,1574.2,1191.4,1519.6,1498.1,1616.6,1467.7,1530.7,1341.8,1572.3,1356.6,1411.2,1169.1,1191.1,1521.6,1694.9,1721.8,1570.2,1471.8,1810.4,1694.9,1675,1440.9,1322.3,1696.7,1291.7,1357.6,1205.5,1928.5,1790.3,1316.9,1652.9,1806.7
"80",156800,1624.1,1674.6,1607.1,1325,1231.1,1412.5,1276,1337,1263.9,1915.9,1602.7,1181.9,1206.7,1441.9,1247.7,1237.8,1534.4,1259.8,1587.8,1219.8,1534.9,1308.5,1264.9,1307.7,1264.6,1536.4,1716.1,1644.1,1784.5,1251.4,1306.3,1252.6,1541.5,1689,1506,1485.8,1577.6,1378.3,1412,1900.1,1606.6,1542.7,1332.5,1349.1,1790.1,1351.4,1257.1,1317.2,1245.4,1285.5,1305.4,1241.5,1750.6,1481.4,1399.8,1926.4,1777.2,1799,1873.6,1539.4,1442.2,1361.4,1602.5,1805.6,1578.9,1456,1245.7,1223.3,1311.4,1398.6,1312.4,1442.3,1743.1,1413.3,1171.9,1540.7,1276,1636.6,1693.3,1462.4,1548.3,1670.1,1459.3,1467.5,1560.8,1367.1,1469.9,1708.1,1483.5,1723.6,1779.8,1773.4,1504.7,1344.6,1618.3,1610.3,1559.3,1501.5,1486.8,1652.1,1792.9,1870.8,1262.1,1265.6,1421,1475.5,1560.2,1535.4,1318.9,1284.3,1548.4,1699.5,1675.6,1668.6,1558.7,1586.8,1541.5,1569.6,1330.9,1831.8,1823,1697.7,1547.3,1305.7,1799.9,1376.9,1216.2,1817.1,1234.5,1876.6,1386.2,1312.1,1494.7,1622,1346,1808.6,1509.2,1380.7,1467.8,1516.2,999.5,887.7,1433.4,1524.1,1378.5,1450.3,1357.2,1385.3,1535.5,1340.3,1711.2,1674.1,1742.1,1724.8,1712,1829.4,1782.4,1692.5,1718.5,1760.5,1756.5,1548.7,1585.6,1553.2,997.6,1777.8,1007.1,1053.5,1806.7,1474.2,1518.4,1506.6,1619.6,1499.5,1532.6,1296.4,1362.7,1292.2,1340.7,1363.6,1720.6,1820.2,1829.6,1369.3,1354.2,1432.1,1429.4,1487.3,1574.8,1572.5,1203.5,1521.3,1449.1,1621.9,1512.5,1472.4,1269.7,1611.8,1423,1420.8,1094.5,1119.1,1482.5,1735.3,1765.4,1465.4,1408.4,1731.9,1770.6,1678.7,1451.2,1290.4,1713.4,1285.9,1328.8,1173.6,1951.1,1869.1,1321.8,1693.6,1775.8
"81",158800,1668.9,1633.3,1574.6,1350.1,1186.8,1335.9,1321.4,1355.9,1180.8,2017.5,1714.6,1222.3,1169.1,1483.1,1212.7,1261.1,1506.2,1258.7,1526.8,1269.3,1516.8,1289.7,1282.5,1286.3,1332.4,1583.2,1782.4,1733,1775.2,1233.4,1268.8,1344.2,1564.5,1630.6,1498.4,1501.6,1544.7,1365.5,1340.8,1825.6,1626.7,1524.2,1308.1,1382.2,1667.4,1405.9,1260.3,1271.7,1241.8,1242.5,1404.2,1252.7,1722.8,1484.7,1418.5,1960.4,1723.7,1736,1872.3,1557.4,1461,1312,1652.5,1825.3,1593.6,1400.4,1177.4,1245.8,1280.7,1415.5,1296.9,1429.4,1711.8,1444.9,1126.3,1566.9,1280.2,1671.5,1668.1,1531.3,1598,1681.3,1437.8,1534.1,1561.8,1241.2,1476.5,1618,1524.3,1697.6,1793.2,1715,1480.3,1327.1,1613.3,1611.6,1575.1,1428.7,1507.6,1543.6,1833.4,1860.4,1216.4,1258.5,1405.1,1441.4,1529.6,1478.9,1328,1167.1,1523.8,1668.6,1737.8,1636.5,1551.3,1456,1505.5,1552.8,1334.2,1862.1,1728.2,1729.8,1613.8,1429.6,1851,1487.3,1156.4,1820.4,1332.1,1936.5,1419.5,1364.4,1555.8,1611.6,1349.6,1800.9,1521.7,1348.5,1511.1,1452,1048.2,888.1,1501.4,1558.5,1432.7,1425.8,1424,1376.1,1560.5,1328.2,1729.8,1657.9,1788,1726.7,1724.6,1781.8,1787.6,1748,1701.8,1756.2,1668.3,1500.7,1636.5,1581.2,947.8,1727.4,995.6,991.9,1826.7,1501.4,1548.6,1559.1,1610.9,1554.5,1486.7,1306.6,1271.8,1268.6,1286.7,1403.8,1725.6,1855.7,1848,1329.6,1403.1,1387.5,1468.3,1502.3,1566.4,1580.4,1214.2,1502,1500.9,1597.9,1425.9,1520,1340.5,1616.2,1413.2,1480.9,1122.3,1154.7,1523.8,1659.6,1725.7,1512.4,1425.7,1759.8,1739.2,1703,1393.2,1356.4,1688.1,1327.1,1320.5,1179,1867.4,1799.8,1295.7,1843,1766.9
"82",160800,1602.8,1738,1519.4,1303.6,1214,1392.6,1277.5,1392.5,1223.4,1938.9,1713.5,1230.1,1235.4,1466.1,1267,1241.1,1504.5,1331.9,1557.3,1295.1,1535.7,1249.2,1239.8,1259.8,1298.3,1530.8,1758.3,1689.4,1812.4,1296.6,1255.9,1264.6,1531.9,1623.7,1548.5,1480.7,1593.8,1370.3,1320.6,1882.5,1541.6,1575.2,1295,1423.8,1694.2,1418.5,1274.4,1281,1256.8,1245,1354.9,1315.8,1701.8,1494.3,1319.1,1936.4,1766.3,1798,1864.6,1556.2,1446.4,1321.4,1582.2,1792.2,1574,1376.4,1204.7,1242.7,1349,1354,1287.3,1424.1,1684.5,1418.5,1107.5,1521.6,1223.8,1643.4,1625.5,1486.2,1639.4,1627.5,1491.5,1504.3,1566.3,1252,1466.4,1658.6,1469,1719.8,1739.5,1736.6,1536.9,1334.1,1701,1531.3,1548.7,1483.9,1546.2,1589.6,1815.8,1841,1251.1,1313.7,1375,1458.7,1533,1569.7,1301.5,1215.4,1570.2,1718.9,1620.8,1638.2,1519.3,1525.5,1492.4,1543.4,1307,1904.7,1795.4,1650.9,1622.9,1426.1,1809.8,1462.8,1219.7,1824.5,1276.4,1911.9,1427.9,1389.3,1523.7,1610,1280.2,1810.6,1493,1336.1,1546.2,1547.1,1076.5,920.5,1516.2,1535.8,1408.4,1474,1434.4,1437.6,1464.3,1365.2,1732.2,1688.6,1711.9,1802.9,1733.7,1767.6,1801.4,1752,1669.6,1781.8,1740.7,1560.7,1589.8,1577,957.6,1767.2,1011,1043.5,1795.8,1543.7,1566.8,1500.8,1595.8,1489.7,1513.2,1357.2,1270.8,1249.6,1263,1346.4,1727.8,1783.5,1787.2,1366.2,1371,1434.6,1490.9,1466.4,1498.7,1566.5,1215.4,1603.4,1486.6,1545.1,1465,1487.7,1336.3,1539.9,1387.8,1400.3,1090.4,1192.9,1513.9,1659.1,1708.2,1557,1402.8,1722.7,1782.5,1684.1,1458.2,1361.1,1691.1,1282,1344.1,1234.7,1880.6,1865.9,1297.7,1820.8,1786.8
"83",162800,1640.8,1637.6,1511.2,1328.3,1246.5,1455.4,1313.2,1330,1184.8,1942.2,1717.5,1231.1,1282.4,1493.6,1201.9,1225.6,1452.7,1390.9,1530.7,1279.9,1494.7,1296.8,1246.2,1248.7,1326.8,1569.3,1774,1694.4,1797.6,1303.3,1310.8,1270.4,1520.5,1651.9,1573.5,1498,1502.3,1291,1381.5,1898,1548.4,1562.5,1260.1,1455.3,1664.1,1321.6,1192.3,1317.7,1235.2,1245.5,1333.9,1218.6,1730.5,1464.4,1327.1,1953.9,1748.4,1831.4,1842.6,1488.2,1454.1,1346.5,1535.2,1778.4,1611.4,1369.2,1164.2,1235.5,1319.5,1407.5,1301,1385.2,1710.3,1500,1126.5,1584.7,1176.1,1566.7,1697.6,1496,1609.4,1598.3,1457.5,1484.6,1540.1,1276.2,1401.8,1666.8,1488.5,1684.8,1751.1,1767.5,1574,1344.3,1641.4,1605,1536.5,1414.1,1482.8,1557.2,1787.8,1846.4,1207.7,1306.8,1439.4,1453.2,1544.5,1537.9,1283.4,1268.6,1545.5,1669.6,1643.7,1607.4,1598.1,1541.5,1530.3,1588.8,1367.9,1859.2,1839.4,1656.4,1649.3,1364.9,1823.8,1429.9,1188.6,1822.1,1282.5,1928,1377,1386.5,1543.6,1634.8,1309.6,1854.1,1461.8,1338.6,1495.4,1502.3,1002.3,890.3,1484.6,1530.1,1382.4,1466.5,1387.8,1362,1587.6,1349.2,1807.2,1748.3,1762.4,1678.9,1685.1,1749.9,1776.5,1736.6,1714.9,1858.8,1719,1548.5,1624.8,1616.6,1020.3,1750.3,1064.4,1052.7,1842.2,1521,1522.8,1555.6,1648.1,1471.7,1426.9,1268.7,1291.6,1253,1302.8,1420.6,1707.7,1827.5,1793.5,1353.6,1338.2,1500.5,1443.7,1464.8,1599.6,1528.8,1205.5,1553.1,1525.5,1528,1558.1,1493,1320.9,1606.2,1344.1,1446.2,1162.1,1111.3,1465.4,1731.6,1742,1541.3,1484.3,1724.1,1735.4,1677.7,1433.3,1360,1756.1,1338.2,1297.9,1241.7,1943.4,1905.7,1329,1766.3,1780.2
"84",164800,1694.7,1688.7,1630.9,1323.2,1255,1419.7,1304.1,1298,1189.5,1946.2,1717,1234.9,1236.6,1481.2,1209.7,1204,1451.5,1341.2,1475.3,1271.3,1530.9,1257.3,1274.7,1260.2,1276,1541.7,1752.6,1686.1,1837,1291.4,1281.3,1281.7,1517.7,1662.4,1501.8,1529.7,1647.4,1316.8,1372.5,1931.7,1569.3,1515.5,1299.5,1371.6,1754.4,1431.2,1269.9,1325.4,1270.5,1262,1350.6,1277.6,1704.4,1510,1344.8,1974.6,1745.1,1849.3,1863,1512.9,1421.7,1338.4,1613.3,1816.8,1548.9,1396,1197.7,1274.2,1329.6,1325.5,1278.4,1435.5,1715.2,1436.8,1084.8,1575.5,1270,1656.1,1670.9,1486.6,1569.5,1619.4,1463.2,1522.1,1511.5,1264.8,1420,1682.4,1431.9,1608.9,1720.5,1709.9,1581.8,1326.6,1635.8,1578.7,1538.2,1461.7,1446.9,1583.9,1811.7,1859.5,1325.7,1277.3,1479.9,1467.4,1590.7,1579.5,1294.7,1237.8,1585.3,1678.9,1649,1638.4,1571.2,1514.9,1589.8,1558.6,1318,1846.8,1770,1697.9,1638.1,1374,1833.2,1485,1203.1,1789.9,1337.7,1899.4,1474.9,1377.1,1519.4,1687.6,1385.3,1801.9,1523.7,1436.8,1463.9,1544.1,985.1,908,1488.8,1488.1,1404.3,1436.3,1383.7,1380.7,1481.9,1319.5,1730.1,1682.3,1797.7,1732,1749.8,1746,1799.8,1738.4,1713.1,1759.4,1681.7,1538.9,1619.6,1579.7,993,1720.4,1056.1,1034,1781.9,1494.3,1525.1,1557.3,1603.3,1534.6,1459.1,1326.6,1273.4,1251.5,1208.2,1439.3,1771.4,1842,1773.8,1273.9,1262.1,1434.6,1475.5,1423.9,1587.7,1532.4,1210.3,1488.2,1498.3,1618.9,1401.6,1515.1,1303.9,1586.2,1353,1460.8,1106.2,1175,1516,1767.5,1804.2,1506.6,1426.9,1729.9,1749.8,1669.8,1408.4,1330.5,1672.5,1271.4,1354.3,1224.3,1905.8,1845.3,1320.3,1727.6,1778.2
"85",166800,1655.4,1679.8,1569,1329.5,1248,1403.4,1358.2,1358.2,1235.1,1952.9,1673.5,1195.1,1210.1,1437.4,1265.2,1276.8,1456,1347.7,1500.6,1253.7,1519.4,1319,1243.2,1289.1,1304.9,1529.3,1749.6,1698.5,1749.4,1271.5,1297.5,1223.9,1525.2,1733.3,1491.2,1476.4,1523.1,1423,1331.5,1863,1600.9,1544.7,1305.8,1434.1,1722.4,1311.1,1290.5,1359.6,1204.3,1211.7,1290.4,1235.3,1742.1,1440.9,1368.2,1933.5,1764.3,1865.5,1878.5,1511.2,1482.5,1373,1605.1,1798.3,1598.3,1393.5,1154.4,1315.8,1288.6,1360.6,1300,1397.8,1691.9,1416.4,1212.4,1519.2,1248.2,1565,1696.7,1548.9,1622.9,1711.8,1486,1486.3,1557.5,1350.4,1388,1693,1498,1650.1,1775,1732,1440.6,1370.9,1626.8,1589.4,1531.2,1431.2,1464.6,1562.4,1846.1,1867.5,1253.5,1333.3,1428.3,1362.9,1473.6,1510.3,1358.8,1193.4,1524.1,1704.5,1672.1,1635,1528.8,1607.2,1484.2,1541.5,1360.9,1846.4,1802.6,1652.8,1592.9,1369.3,1850.2,1479.9,1166.7,1830.7,1317.2,1976.4,1444.8,1371.6,1546.5,1639.6,1385.7,1810.9,1475.1,1397.6,1499.3,1483.3,1010.7,948.6,1467,1535,1434.7,1418.3,1455.1,1389.5,1528.5,1439,1696.6,1730.4,1798,1757.8,1700.1,1725.1,1774.9,1773.8,1718.8,1812.7,1704.2,1532.7,1613.3,1564.6,931.2,1791.6,1007.6,1033.1,1812.4,1448.7,1581.2,1525.8,1571.8,1468.9,1517.2,1256.7,1195.1,1283.7,1199.4,1347.8,1710.2,1850.5,1775.1,1304.2,1319.3,1404.8,1516.1,1433.9,1548.9,1581.7,1176.6,1493.9,1551.6,1603.4,1505.2,1475.3,1316.2,1563,1411.6,1376.5,1172.6,1147.2,1479.2,1712.7,1724.3,1547.6,1486.1,1780.7,1753.7,1737.2,1414.3,1378.2,1705.1,1356.7,1309,1211.7,1927.5,1833.1,1304.5,1761.9,1794.3
