"Name","Academic","EloScore","EloRank","Species","Group","Subgroup","PredatorPrimates","Predator","Dangerous"
"Ursus_maritimus","One/two/three-year technical/university degree",1639.5,173,"Ursus_maritimus","Mammal","Ursus","Yes","No","Yes"
"Ursus_arctos_horribilis","Other",1596.4,173,"Ursus_arctos_horribilis","Mammal","Ursus","Yes","No","Yes"
"Evarcha_arcuata","PhD and more",1711.2,173,"Evarcha_arcuata","Spider","Spider","No","Yes","No"
"Desmodus_rotondus","High school + Middle school",1623.1,174,"Desmodus_rotundus","Mammal","Chiroptera","No","Yes","No"
"Ursus_arctos_horribilis","High school diploma",1742.3,174,"Ursus_arctos_horribilis","Mammal","Ursus","Yes","No","Yes"
"Pan_troglodytes","Kindergarten + Primary school",1566.9,174,"Pan_troglodytes","Mammal","Primate","Yes","No","Yes"
"Papio_hamadryas","Master's degree",1659.9,174,"Papio_hamadryas","Mammal","Primate","No","No","No"
"Struthio_camelus","One/two/three-year technical/university degree",1686.7,174,"Struthio_camelus","Bird","Bird (not Raptor)","No","No","No"
"Ursus_maritimus","Other",1629.1,174,"Ursus_maritimus","Mammal","Ursus","Yes","No","Yes"
"Panthera_pardus_3","PhD and more",1718.7,174,"Panthera_pardus","Mammal","Felidae","Yes","No","Yes"
"Stephanoaetus_coronatus","High school + Middle school",1615.9,175,"Stephanoaetus_coronatus","Bird","Raptor","Yes","No","No"
"Centurio_senex","High school diploma",1639.2,175,"Centurio_senex","Mammal","Chiroptera","No","No","No"
"Odonata","Kindergarten + Primary school",1579.5,175,"Odonata","Insect","Odonata","No","Yes","No"
"Hippopotamus_amphibius","Master's degree",1666.6,175,"Hippopotamus_amphibius","Mammal","Ungulate","No","No","Yes"
"Ursus_arctos_horribilis","One/two/three-year technical/university degree",1684.5,175,"Ursus_arctos_horribilis","Mammal","Ursus","Yes","No","Yes"
"Puma_concolor","Other",1642.7,175,"Puma_concolor","Mammal","Felidae","Yes","No","Yes"
"Neofelis_nebulosa","PhD and more",1712.6,175,"Neofelis_nebulosa","Mammal","Felidae","Yes","No","Yes"
"Ateles_hybridus","High school + Middle school",1651.6,176,"Ateles_hybridus","Mammal","Primate","No","No","No"
"Struthio_camelus","High school diploma",1662.6,176,"Struthio_camelus","Bird","Bird (not Raptor)","No","No","No"
"Laticauda_saintgironsi","Kindergarten + Primary school",1582.6,176,"Laticauda_saintgironsi","Squamata","Snake","No","Yes","No"
"Acinonyx_jubatus2","Master's degree",1638.6,176,"Acinonyx_jubatus","Mammal","Felidae","Yes","Yes","Yes"
"Acinonyx_jubatus","One/two/three-year technical/university degree",1646,176,"Acinonyx_jubatus","Mammal","Felidae","Yes","Yes","Yes"
"Boa_constrictor","Other",1664.7,176,"Boa_constrictor","Squamata","Snake","Yes","Yes","No"
"Mandrillus_sphinx","PhD and more",1697.4,176,"Mandrillus_sphinx","Mammal","Primate","No","No","Yes"
"Notechis_scutatus","High school + Middle school",1610.5,177,"Notechis_scutatus","Squamata","Snake","No","Yes","Yes"
"Vipera_ammodytes","High school diploma",1674.3,177,"Vipera_ammodytes","Squamata","Snake","No","Yes","Yes"
"Ateles_hybridus","Kindergarten + Primary school",1591.7,177,"Ateles_hybridus","Mammal","Primate","No","No","No"
"Thomisus_onustus","Master's degree",1739.2,177,"Thomisus_onustus","Spider","Spider","No","Yes","No"
"Centurio_senex","One/two/three-year technical/university degree",1605.7,177,"Centurio_senex","Mammal","Chiroptera","No","No","No"
"Panthera_pardus","Other",1654.5,177,"Panthera_pardus","Mammal","Felidae","Yes","No","Yes"
"Lycaon_pictus","PhD and more",1677,177,"Lycaon_pictus","Mammal","Canidae","Yes","Yes","Yes"
"Panthera_leo","High school + Middle school",1659,178,"Panthera_leo","Mammal","Felidae","Yes","No","Yes"
"Thomisus_onustus","High school diploma",1664.7,178,"Thomisus_onustus","Spider","Spider","No","Yes","No"
"Myocastor_coypus","Kindergarten + Primary school",1572.9,178,"Myocastor_coypus","Mammal","Rodent","No","No","No"
"Neofelis_nebulosa","Master's degree",1694.2,178,"Neofelis_nebulosa","Mammal","Felidae","Yes","No","Yes"
"Acinonyx_jubatus2","One/two/three-year technical/university degree",1610,178,"Acinonyx_jubatus","Mammal","Felidae","Yes","Yes","Yes"
"Helarctos_malayanus","Other",1647.2,178,"Helarctos_malayanus","Mammal","Ursus","No","No","No"
"Puma_concolor","PhD and more",1745.5,178,"Puma_concolor","Mammal","Felidae","Yes","No","Yes"
"Helarctos_malayanus","High school + Middle school",1687.4,179,"Helarctos_malayanus","Mammal","Ursus","No","No","No"
"Panthera_uncia","High school diploma",1664.2,179,"Panthera_uncia","Mammal","Felidae","Yes","No","Yes"
"Iguana_iguana2","Kindergarten + Primary school",1594.2,179,"Iguana_iguana","Squamata","Lizard","No","No","No"
"Crocuta_crocuta","Master's degree",1669.5,179,"Crocuta_crocuta","Mammal","Hyenidae","Yes","No","Yes"
"Theropithecus_gelada","One/two/three-year technical/university degree",1642.5,179,"Theropithecus_gelada","Mammal","Primate","No","No","No"
"Vipera_aspis","Other",1677.4,179,"Vipera_aspis","Squamata","Snake","No","Yes","Yes"
"Helarctos_malayanus","PhD and more",1699.2,179,"Helarctos_malayanus","Mammal","Ursus","No","No","No"
"Boa_constrictor","High school + Middle school",1659.4,180,"Boa_constrictor","Squamata","Snake","Yes","Yes","No"
"Leptoptilos_crumenifer","High school diploma",1634.7,180,"Leptoptilos_crumenifer","Bird","Bird (not Raptor)","No","No","No"
"Panthera_leo2","Kindergarten + Primary school",1571.8,180,"Panthera_leo","Mammal","Felidae","Yes","No","Yes"
"Lycaon_pictus2","Master's degree",1665.3,180,"Lycaon_pictus","Mammal","Canidae","Yes","Yes","Yes"
"Heterocephalus_glaber","One/two/three-year technical/university degree",1724,180,"Heterocephalus_glaber","Mammal","Rodent","No","No","No"
"Papio_hamadryas","Other",1665.9,180,"Papio_hamadryas","Mammal","Primate","No","No","No"
"Acinonyx_jubatus","PhD and more",1667.4,180,"Acinonyx_jubatus","Mammal","Felidae","Yes","Yes","Yes"
"Iguana_iguana2","High school + Middle school",1653.8,181,"Iguana_iguana","Squamata","Lizard","No","No","No"
"Mungos_mungo","High school diploma",1700.7,181,"Mungos_mungo","Mammal","Mongoose","No","Yes","No"
"Gorilla_gorilla_gorilla","Kindergarten + Primary school",1585.6,181,"Gorilla_Gorilla_Gorilla","Mammal","Primate","No","No","Yes"
"Evarcha_arcuata","Master's degree",1817,181,"Evarcha_arcuata","Spider","Spider","No","Yes","No"
"Thomisus_onustus","One/two/three-year technical/university degree",1779,181,"Thomisus_onustus","Spider","Spider","No","Yes","No"
"Desmodus_rotondus","Other",1628.8,181,"Desmodus_rotundus","Mammal","Chiroptera","No","Yes","No"
"Panthera_pardus2","PhD and more",1730.8,181,"Panthera_pardus","Mammal","Felidae","Yes","No","Yes"
"Lynx_rufus2","High school + Middle school",1665.9,182,"Lynx_rufus","Mammal","Felidae","No","Yes","No"
"Panthera_pardus","High school diploma",1713,182,"Panthera_pardus","Mammal","Felidae","Yes","No","Yes"
"Pan_paniscus4","Kindergarten + Primary school",1595.7,182,"Pan_panisucs","Mammal","Primate","No","Yes","No"
"Lynx_rufus","Master's degree",1691.5,182,"Lynx_rufus","Mammal","Felidae","No","Yes","No"
"Ursus_thibetanus","One/two/three-year technical/university degree",1678.6,182,"Ursus_thibetanus","Mammal","Ursus","No","Yes","Yes"
"Zoropsis_spinimana","Other",1677.3,182,"Zoropsis_spinimana","Spider","Spider","No","Yes","No"
"Dendroaspis_angusticeps","PhD and more",1747.2,182,"Dendroaspis_angusticeps","Squamata","Snake","No","Yes","Yes"
"Panthera_onca3","High school + Middle school",1651.4,183,"Panthera_onca","Mammal","Felidae","Yes","No","Yes"
"Hyaena_hyaena","High school diploma",1698.2,183,"Hyaena_hyaena","Mammal","Hyenidae","Yes","No","Yes"
"Amblyrhynchus_cristatus","Kindergarten + Primary school",1601.4,183,"Amblyrhynchus_cristatus","Squamata","Lizard","No","No","No"
"Zamenis_longissimus","Master's degree",1705.4,183,"Zamenis_longissimus","Squamata","Snake","No","Yes","No"
"Panthera_leo2","One/two/three-year technical/university degree",1727.9,183,"Panthera_leo","Mammal","Felidae","Yes","No","Yes"
"Neofelis_nebulosa","Other",1664.9,183,"Neofelis_nebulosa","Mammal","Felidae","Yes","No","Yes"
"Acinonyx_jubatus2","PhD and more",1740.7,183,"Acinonyx_jubatus","Mammal","Felidae","Yes","Yes","Yes"
"Malpolon_monspessulanus","High school + Middle school",1720.1,184,"Malpolon_monspessulanus","Squamata","Snake","No","Yes","No"
"Conolophus_pallidus","High school diploma",1737.9,184,"Conolophus_pallidus","Squamata","Lizard","No","No","No"
"Pamphagidae","Kindergarten + Primary school",1599.7,184,"Pamphagidae","Insect","Orthoptere","No","No","No"
"Puma_concolor","Master's degree",1722.3,184,"Puma_concolor","Mammal","Felidae","Yes","No","Yes"
"Puma_concolor","One/two/three-year technical/university degree",1709.4,184,"Puma_concolor","Mammal","Felidae","Yes","No","Yes"
"Sus_scrofa","Other",1674,184,"Sus_scrofa","Mammal","Ungulate","No","No","Yes"
"Zamenis_longissimus","PhD and more",1737.5,184,"Zamenis_longissimus","Squamata","Snake","No","Yes","No"
"Ursus_arctos_horribilis","High school + Middle school",1690.8,185,"Ursus_arctos_horribilis","Mammal","Ursus","Yes","No","Yes"
"Panthera_onca_2","High school diploma",1637.4,185,"Panthera_onca","Mammal","Felidae","Yes","No","Yes"
"Zoropsis_spinimana","Kindergarten + Primary school",1605.8,185,"Zoropsis_spinimana","Spider","Spider","No","Yes","No"
"Dendroaspis_angusticeps","Master's degree",1757.8,185,"Dendroaspis_angusticeps","Squamata","Snake","No","Yes","Yes"
"Panthera_onca_2","One/two/three-year technical/university degree",1711,185,"Panthera_onca","Mammal","Felidae","Yes","No","Yes"
"Lynx_rufus2","Other",1672.1,185,"Lynx_rufus","Mammal","Felidae","No","Yes","No"
"Sus_scrofa","PhD and more",1682.1,185,"Sus_scrofa","Mammal","Ungulate","No","No","Yes"
"Python_bivittatus","High school + Middle school",1705.7,186,"Python_bivittatus","Squamata","Snake","Yes","Yes","Yes"
"Crocuta_crocuta","High school diploma",1698.7,186,"Crocuta_crocuta","Mammal","Hyenidae","Yes","No","Yes"
"Ursus_arctos_horribilis","Kindergarten + Primary school",1627.5,186,"Ursus_arctos_horribilis","Mammal","Ursus","Yes","No","Yes"
"Amblyrhynchus_cristatus","Master's degree",1677.4,186,"Amblyrhynchus_cristatus","Squamata","Lizard","No","No","No"
"Hippopotamus_amphibius","One/two/three-year technical/university degree",1750.9,186,"Hippopotamus_amphibius","Mammal","Ungulate","No","No","Yes"
"Crotalus_atrox","Other",1663.3,186,"Crotalus_atrox","Squamata","Snake","No","Yes","Yes"
"Hippopotamus_amphibius","PhD and more",1806.7,186,"Hippopotamus_amphibius","Mammal","Ungulate","No","No","Yes"
"Panthera_uncia","High school + Middle school",1646.1,187,"Panthera_uncia","Mammal","Felidae","Yes","No","Yes"
"Dendroaspis_angusticeps","High school diploma",1728.2,187,"Dendroaspis_angusticeps","Squamata","Snake","No","Yes","Yes"
"Pithecia pithecia","Kindergarten + Primary school",1595.3,187,"Pithecia_pithecia","Mammal","Primate","No","No","No"
"Panthera_leo","Master's degree",1680.9,187,"Panthera_leo","Mammal","Felidae","Yes","No","Yes"
"Lycaon_pictus2","One/two/three-year technical/university degree",1687.1,187,"Lycaon_pictus","Mammal","Canidae","Yes","Yes","Yes"
"Pholcus_phalangioides","Other",1688.1,187,"Pholcus_phalangioides","Spider","Spider","No","Yes","No"
"Lycaon_pictus2","PhD and more",1752.6,187,"Lycaon_pictus","Mammal","Canidae","Yes","Yes","Yes"
"Conolophus_pallidus","High school + Middle school",1673.7,188,"Conolophus_pallidus","Squamata","Lizard","No","No","No"
"Python_regius","High school diploma",1717.2,188,"Python_regius","Squamata","Snake","No","Yes","No"
"Odonata2","Kindergarten + Primary school",1615.4,188,"Odonata","Insect","Odonata","No","Yes","No"
"Panthera_onca_2","Master's degree",1713.8,188,"Panthera_onca","Mammal","Felidae","Yes","No","Yes"
"Malpolon_monspessulanus","One/two/three-year technical/university degree",1768.8,188,"Malpolon_monspessulanus","Squamata","Snake","No","Yes","No"
"Panthera_pardus2","Other",1689,188,"Panthera_pardus","Mammal","Felidae","Yes","No","Yes"
"Crotalus_atrox","PhD and more",1740.2,188,"Crotalus_atrox","Squamata","Snake","No","Yes","Yes"
"Panthera_onca","High school + Middle school",1679.5,189,"Panthera_onca","Mammal","Felidae","Yes","No","Yes"
"Lycaon_pictus","High school diploma",1742.4,189,"Lycaon_pictus","Mammal","Canidae","Yes","Yes","Yes"
"Libellula_quadrimaculata","Kindergarten + Primary school",1608.4,189,"Libellula_quadrimaculata","Insect","Odonata","No","Yes","No"
"Panthera_pardus","Master's degree",1729.5,189,"Panthera_pardus","Mammal","Felidae","Yes","No","Yes"
"Boa_constrictor","One/two/three-year technical/university degree",1747.8,189,"Boa_constrictor","Squamata","Snake","Yes","Yes","No"
"Calliphora_vomitoria","Other",1660.9,189,"Calliphora_vomitoria","Insect","Diptera","No","No","No"
"Zoropsis_spinimana","PhD and more",1791.6,189,"Zoropsis_spinimana","Spider","Spider","No","Yes","No"
"Necrosyrtes_monachus","High school + Middle school",1670.2,190,"Necrosyrtes_monachus","Bird","Raptor","No","No","No"
"Morelia_spilota","High school diploma",1694.1,190,"Morelia_spilota","Squamata","Snake","No","Yes","No"
"Acinonyx_jubatus2","Kindergarten + Primary school",1610,190,"Acinonyx_jubatus","Mammal","Felidae","Yes","Yes","Yes"
"Ursus_arctos_horribilis","Master's degree",1726.5,190,"Ursus_arctos_horribilis","Mammal","Ursus","Yes","No","Yes"
"Mygale","One/two/three-year technical/university degree",1720.7,190,"Mygale","Spider","Spider","No","Yes","No"
"Evarcha_arcuata","Other",1705.7,190,"Evarcha_arcuata","Spider","Spider","No","Yes","No"
"Panthera_uncia","PhD and more",1695.6,190,"Panthera_uncia","Mammal","Felidae","Yes","No","Yes"
"Gorilla_Gorilla_Beringei","High school + Middle school",1666.7,191,"Gorilla_Gorilla_Beringei","Mammal","Primate","No","No","Yes"
"Panthera_tigris2","High school diploma",1730,191,"Panthera_tigris","Mammal","Felidae","Yes","No","Yes"
"Pithecia pithecia2","Kindergarten + Primary school",1622,191,"Pithecia_pithecia","Mammal","Primate","No","No","No"
"Panthera_leo3","Master's degree",1748.1,191,"Panthera_leo","Mammal","Felidae","Yes","No","Yes"
"Panthera_onca3","One/two/three-year technical/university degree",1749.8,191,"Panthera_onca","Mammal","Felidae","Yes","No","Yes"
"Acinonyx_jubatus2","Other",1705.4,191,"Acinonyx_jubatus","Mammal","Felidae","Yes","Yes","Yes"
"Calloselasma rhodostoma","PhD and more",1725.1,191,"Calloselasma_rhodostoma","Squamata","Snake","No","Yes","Yes"
"Vespula_germanica","High school + Middle school",1640,192,"Vespula_germanica","Insect","Hymenoptera","No","Yes","Yes"
"Mygale","High school diploma",1779.1,192,"Mygale","Spider","Spider","No","Yes","No"
"Sus_scrofa","Kindergarten + Primary school",1627.7,192,"Sus_scrofa","Mammal","Ungulate","No","No","Yes"
"Malpolon_monspessulanus","Master's degree",1756.4,192,"Malpolon_monspessulanus","Squamata","Snake","No","Yes","No"
"Evarcha_arcuata","One/two/three-year technical/university degree",1766.2,192,"Evarcha_arcuata","Spider","Spider","No","Yes","No"
"Calloselasma rhodostoma","Other",1688.4,192,"Calloselasma_rhodostoma","Squamata","Snake","No","Yes","Yes"
"Panthera_onca_2","PhD and more",1774.5,192,"Panthera_onca","Mammal","Felidae","Yes","No","Yes"
"Laticauda_laticaudata","High school + Middle school",1726.2,193,"Laticauda_laticaudata","Squamata","Snake","No","Yes","No"
"Romalea_microptera","High school diploma",1715.2,193,"Romalea_microptera","Insect","Orthoptere","No","No","No"
"Gymnogyps_californianus","Kindergarten + Primary school",1623.7,193,"Gymnogyps_californianus","Bird","Raptor","No","No","No"
"Panthera_onca","Master's degree",1714.2,193,"Panthera_onca","Mammal","Felidae","Yes","No","Yes"
"Amblyrhynchus_cristatus","One/two/three-year technical/university degree",1752.1,193,"Amblyrhynchus_cristatus","Squamata","Lizard","No","No","No"
"Artibeus_planirostris","Other",1643.9,193,"Artibeus_planirostris","Mammal","Chiroptera","No","No","No"
"Buprestidae","PhD and more",1740.5,193,"Buprestidae","Insect","Coleoptera","No","No","No"
"Hyles_euphorbiae","High school + Middle school",1694.9,194,"Hyles_euphorbiae","Insect","Lepidoptera","No","No","No"
"Laticauda_laticaudata","High school diploma",1773.4,194,"Laticauda_laticaudata","Squamata","Snake","No","Yes","No"
"Thomisus_onustus","Kindergarten + Primary school",1629.7,194,"Thomisus_onustus","Spider","Spider","No","Yes","No"
"Bison_bonasus","Master's degree",1711.4,194,"Bison_bonasus","Mammal","Ungulate","No","No","No"
"Python_regius","One/two/three-year technical/university degree",1730.2,194,"Python_regius","Squamata","Snake","No","Yes","No"
"Zamenis_longissimus","Other",1731.1,194,"Zamenis_longissimus","Squamata","Snake","No","Yes","No"
"Boa_constrictor","PhD and more",1806.3,194,"Boa_constrictor","Squamata","Snake","Yes","Yes","No"
"Zamenis_longissimus","High school + Middle school",1663.7,195,"Zamenis_longissimus","Squamata","Snake","No","Yes","No"
"Hypsignathus_monstrosus","High school diploma",1761.2,195,"Hypsignathus_monstrosu","Mammal","Chiroptera","No","No","No"
"Tockus_flavirostris","Kindergarten + Primary school",1626.3,195,"Tockus_flavirostris","Bird","Bird (not Raptor)","No","No","No"
"Centurio_senex","Master's degree",1747.1,195,"Centurio_senex","Mammal","Chiroptera","No","No","No"
"Panthera_pardus","One/two/three-year technical/university degree",1703.7,195,"Panthera_pardus","Mammal","Felidae","Yes","No","Yes"
"Lycaon_pictus","Other",1724.1,195,"Lycaon_pictus","Mammal","Canidae","Yes","Yes","Yes"
"Centurio_senex","PhD and more",1732.1,195,"Centurio_senex","Mammal","Chiroptera","No","No","No"
"Crotalus2","High school + Middle school",1694.1,196,"Crotalus_atrox","Squamata","Snake","No","Yes","Yes"
"Calloselasma rhodostoma","High school diploma",1731.9,196,"Calloselasma_rhodostoma","Squamata","Snake","No","Yes","Yes"
"Ursus_thibetanus","Kindergarten + Primary school",1629.8,196,"Ursus_thibetanus","Mammal","Ursus","No","Yes","Yes"
"Morelia_spilota","Master's degree",1704.1,196,"Morelia_spilota","Squamata","Snake","No","Yes","No"
"Hyaena_hyaena","One/two/three-year technical/university degree",1751.2,196,"Hyaena_hyaena","Mammal","Hyenidae","Yes","No","Yes"
"Macronectes_halli","Other",1720.6,196,"Macronectes_halli","Bird","Bird (not Raptor)","No","No","No"
"Phacochoerus_africanus","PhD and more",1817.1,196,"Phacochoerus_africanus","Mammal","Ungulate","No","No","No"
"Panthera_tigris2","High school + Middle school",1684.3,197,"Panthera_tigris","Mammal","Felidae","Yes","No","Yes"
"Evarcha_arcuata","High school diploma",1759.3,197,"Evarcha_arcuata","Spider","Spider","No","Yes","No"
"Phacochoerus_africanus","Kindergarten + Primary school",1634.4,197,"Phacochoerus_africanus","Mammal","Ungulate","No","No","No"
"Mygale","Master's degree",1830.4,197,"Mygale","Spider","Spider","No","Yes","No"
"Zamenis_longissimus","One/two/three-year technical/university degree",1838,197,"Zamenis_longissimus","Squamata","Snake","No","Yes","No"
"Heterocephalus_glaber","Other",1715.9,197,"Heterocephalus_glaber","Mammal","Rodent","No","No","No"
"Panthera_leo","PhD and more",1828.3,197,"Panthera_leo","Mammal","Felidae","Yes","No","Yes"
"Panthera_pardus","High school + Middle school",1709.2,198,"Panthera_pardus","Mammal","Felidae","Yes","No","Yes"
"Notechis_scutatus","High school diploma",1769.8,198,"Notechis_scutatus","Squamata","Snake","No","Yes","Yes"
"Papillon","Kindergarten + Primary school",1645.6,198,"Papillon","Insect","Lepidoptera","No","No","No"
"Calloselasma rhodostoma","Master's degree",1815.9,198,"Calloselasma_rhodostoma","Squamata","Snake","No","Yes","Yes"
"Phacochoerus_africanus","One/two/three-year technical/university degree",1770.8,198,"Phacochoerus_africanus","Mammal","Ungulate","No","No","No"
"Panthera_pardus_3","Other",1709.7,198,"Panthera_pardus","Mammal","Felidae","Yes","No","Yes"
"Laticauda_laticaudata","PhD and more",1735.4,198,"Laticauda_laticaudata","Squamata","Snake","No","Yes","No"
"Zoropsis_spinimana","High school + Middle school",1718.4,199,"Zoropsis_spinimana","Spider","Spider","No","Yes","No"
"Panthera_onca","High school diploma",1805.2,199,"Panthera_onca","Mammal","Felidae","Yes","No","Yes"
"Bison_bonasus","Kindergarten + Primary school",1634.3,199,"Bison_bonasus","Mammal","Ungulate","No","No","No"
"Phacochoerus_africanus","Master's degree",1859.8,199,"Phacochoerus_africanus","Mammal","Ungulate","No","No","No"
"Panthera_leo","One/two/three-year technical/university degree",1767,199,"Panthera_leo","Mammal","Felidae","Yes","No","Yes"
"Pardofelis_temminckii","Other",1701.7,199,"Pardofelis_temminckii","Mammal","Felidae","Yes","Yes","No"
"Panthera_onca","PhD and more",1802.4,199,"Panthera_onca","Mammal","Felidae","Yes","No","Yes"
"Hippopotamus_amphibius","High school + Middle school",1698.2,200,"Hippopotamus_amphibius","Mammal","Ungulate","No","No","Yes"
"Panthera_leo","High school diploma",1731.2,200,"Panthera_leo","Mammal","Felidae","Yes","No","Yes"
"Boa_constrictor","Kindergarten + Primary school",1624.1,200,"Boa_constrictor","Squamata","Snake","Yes","Yes","No"
"Panthera_uncia","Master's degree",1738.8,200,"Panthera_uncia","Mammal","Felidae","Yes","No","Yes"
"Panthera_onca","One/two/three-year technical/university degree",1709.8,200,"Panthera_onca","Mammal","Felidae","Yes","No","Yes"
"Crotalus2","Other",1762.4,200,"Crotalus_atrox","Squamata","Snake","No","Yes","Yes"
"Malayopython_reticulatus","PhD and more",1761.6,200,"Malayopython_reticulatus","Squamata","Snake","Yes","Yes","Yes"
"Balaeniceps_rex","High school + Middle school",1664.7,201,"Balaeniceps_rex","Bird","Bird (not Raptor)","No","No","No"
"Malayopython_reticulatus","High school diploma",1797.4,201,"Malayopython_reticulatus","Squamata","Snake","Yes","Yes","Yes"
"Vespula_germanica","Kindergarten + Primary school",1628.9,201,"Vespula_germanica","Insect","Hymenoptera","No","Yes","Yes"
"Zoropsis_spinimana","Master's degree",1764.1,201,"Zoropsis_spinimana","Spider","Spider","No","Yes","No"
"Panthera_leo3","One/two/three-year technical/university degree",1752.9,201,"Panthera_leo","Mammal","Felidae","Yes","No","Yes"
"Loxodonta_africana","Other",1734.9,201,"Loxodonta_africana","Mammal","Ungulate","No","No","Yes"
"Panthera_leo3","PhD and more",1789.6,201,"Panthera_leo","Mammal","Felidae","Yes","No","Yes"
"Naja_naja","High school + Middle school",1693.5,202,"Naja_naja","Squamata","Snake","No","Yes","Yes"
"Zoropsis_spinimana","High school diploma",1805.9,202,"Zoropsis_spinimana","Spider","Spider","No","Yes","No"
"Morelia_spilota","Kindergarten + Primary school",1631.6,202,"Morelia_spilota","Squamata","Snake","No","Yes","No"
"Panthera_leo2","Master's degree",1690.2,202,"Panthera_leo","Mammal","Felidae","Yes","No","Yes"
"Morelia_spilota","One/two/three-year technical/university degree",1838.8,202,"Morelia_spilota","Squamata","Snake","No","Yes","No"
"Spalax","Other",1716.4,202,"Spalax","Mammal","Rodent","No","No","No"
"Pholcus_phalangioides","PhD and more",1776.2,202,"Pholcus_phalangioides","Spider","Spider","No","Yes","No"
"Heterocephalus_glaber","High school + Middle school",1700.8,203,"Heterocephalus_glaber","Mammal","Rodent","No","No","No"
"Acinonyx_jubatus2","High school diploma",1771.8,203,"Acinonyx_jubatus","Mammal","Felidae","Yes","Yes","Yes"
"Pan_paniscus","Kindergarten + Primary school",1650.2,203,"Pan_panisucs","Mammal","Primate","No","Yes","No"
"Heterocephalus_glaber","Master's degree",1749.4,203,"Heterocephalus_glaber","Mammal","Rodent","No","No","No"
"Bison_bonasus","One/two/three-year technical/university degree",1745.1,203,"Bison_bonasus","Mammal","Ungulate","No","No","No"
"Panthera_onca","Other",1718,203,"Panthera_onca","Mammal","Felidae","Yes","No","Yes"
"Morelia_spilota","PhD and more",1777.8,203,"Morelia_spilota","Squamata","Snake","No","Yes","No"
"Morelia_spilota","High school + Middle school",1725.7,204,"Morelia_spilota","Squamata","Snake","No","Yes","No"
"Zamenis_longissimus","High school diploma",1835.4,204,"Zamenis_longissimus","Squamata","Snake","No","Yes","No"
"Spalax","Kindergarten + Primary school",1644.5,204,"Spalax","Mammal","Rodent","No","No","No"
"Hyaena_hyaena","Master's degree",1790.3,204,"Hyaena_hyaena","Mammal","Hyenidae","Yes","No","Yes"
"Notechis_scutatus","One/two/three-year technical/university degree",1778.7,204,"Notechis_scutatus","Squamata","Snake","No","Yes","Yes"
"Python_bivittatus","Other",1734.6,204,"Python_bivittatus","Squamata","Snake","Yes","Yes","Yes"
"Vipera_aspis","PhD and more",1830,204,"Vipera_aspis","Squamata","Snake","No","Yes","Yes"
"Malayopython_reticulatus","High school + Middle school",1755.7,205,"Malayopython_reticulatus","Squamata","Snake","Yes","Yes","Yes"
"Laticauda_saintgironsi","High school diploma",1788.3,205,"Laticauda_saintgironsi","Squamata","Snake","No","Yes","No"
"Hyaena_hyaena","Kindergarten + Primary school",1656,205,"Hyaena_hyaena","Mammal","Hyenidae","Yes","No","Yes"
"Python_regius","Master's degree",1760.3,205,"Python_regius","Squamata","Snake","No","Yes","No"
"Zoropsis_spinimana","One/two/three-year technical/university degree",1727.1,205,"Zoropsis_spinimana","Spider","Spider","No","Yes","No"
"Crocodylus_porosus","Other",1746.3,205,"Crocodylus_porosus","Squamata","Crocodile","Yes","Yes","Yes"
"Theropithecus_gelada","PhD and more",1836.1,205,"Theropithecus_gelada","Mammal","Primate","No","No","No"
"Podarcis_muralis","High school + Middle school",1753.9,206,"Podarcis_muralis","Squamata","Lizard","No","Yes","No"
"Lycaon_pictus2","High school diploma",1797.4,206,"Lycaon_pictus","Mammal","Canidae","Yes","Yes","Yes"
"Bufonidae","Kindergarten + Primary school",1672.5,206,"Bufonidae","Squamata","Amphibia","No","Yes","No"
"Notechis_scutatus","Master's degree",1737.6,206,"Notechis_scutatus","Squamata","Snake","No","Yes","Yes"
"Crocuta_crocuta","One/two/three-year technical/university degree",1829,206,"Crocuta_crocuta","Mammal","Hyenidae","Yes","No","Yes"
"Phacochoerus_africanus","Other",1746,206,"Phacochoerus_africanus","Mammal","Ungulate","No","No","No"
"Notechis_scutatus","PhD and more",1845.8,206,"Notechis_scutatus","Squamata","Snake","No","Yes","Yes"
"Vipera_aspis","High school + Middle school",1776.2,207,"Vipera_aspis","Squamata","Snake","No","Yes","Yes"
"Phacochoerus_africanus","High school diploma",1796.3,207,"Phacochoerus_africanus","Mammal","Ungulate","No","No","No"
"Ursus_maritimus","Kindergarten + Primary school",1651.1,207,"Ursus_maritimus","Mammal","Ursus","Yes","No","Yes"
"Panthera_onca3","Master's degree",1727.4,207,"Panthera_onca","Mammal","Felidae","Yes","No","Yes"
"Laticauda_laticaudata","One/two/three-year technical/university degree",1813.3,207,"Laticauda_laticaudata","Squamata","Snake","No","Yes","No"
"Dendroaspis_angusticeps","Other",1719.1,207,"Dendroaspis_angusticeps","Squamata","Snake","No","Yes","Yes"
"Laticauda_saintgironsi","PhD and more",1782.6,207,"Laticauda_saintgironsi","Squamata","Snake","No","Yes","No"
"Centurio_senex","High school + Middle school",1775.1,208,"Centurio_senex","Mammal","Chiroptera","No","No","No"
"Naja_naja","High school diploma",1759.9,208,"Naja_naja","Squamata","Snake","No","Yes","Yes"
"Saiga_tatarica","Kindergarten + Primary school",1657.4,208,"Saiga_tatarica","Mammal","Ungulate","No","No","No"
"Ursus_thibetanus","Master's degree",1777,208,"Ursus_thibetanus","Mammal","Ursus","No","Yes","Yes"
