"","Name","Academic","EloScore","EloRank","Species","Group","Subgroup","PredatorPrimates","Predator","Dangerous","Interet"
"617","Dasypus_novemcinctus","High school + Middle school",1467.6,89,"Dasypus_novemcinctus","Mammal","Xenarthra","No","No","No","Others"
"618","Tockus_flavirostris","High school diploma",1411.9,89,"Tockus_flavirostris","Bird","Bird (not Raptor)","No","No","No","Others"
"619","Didelphis_virginiana","Kindergarten + Primary school",1473.8,89,"Didelphis_virginiana","Mammal","Marsupial","No","No","No","Others"
"620","Otocolobus_manul","Master's degree",1423.4,89,"Otocolobus_manul","Mammal","Felidae","No","Yes","No","Felidae"
"621","Pan_paniscus2","One/two/three-year technical/university degree",1441.1,89,"Pan_panisucs","Mammal","Primate","No","Yes","No","Primate"
"622","Pan_troglodytes","Other",1472,89,"Pan_troglodytes","Mammal","Primate","Yes","No","Yes","Primate"
"623","Pteropus_conspicillatus","PhD and more",1388.4,89,"Pteropus_conspicillatus","Mammal","Chiroptera","No","No","No","Others"
"624","Buteo_galapagoensis","High school + Middle school",1434.7,90,"Buteo_galapagoensis","Bird","Raptor","No","Yes","No","Raptor"
"625","Saiga_tatarica","High school diploma",1411.3,90,"Saiga_tatarica","Mammal","Ungulate","No","No","No","Others"
"626","Loxodonta_africana","Kindergarten + Primary school",1471.5,90,"Loxodonta_africana","Mammal","Ungulate","No","No","Yes","Others"
"627","Varecia_rubra","Master's degree",1409.1,90,"Varecia_rubra","Mammal","Primate","No","No","No","Primate"
"628","Taricha_torosa","One/two/three-year technical/university degree",1409.9,90,"Taricha_torosa","Squamata","Amphibia","No","Yes","No","Others"
"629","Bubo_scandiacus","Other",1426,90,"Bubo_scandiacus","Bird","Raptor","No","No","No","Raptor"
"630","Hyles_euphorbiae","PhD and more",1445,90,"Hyles_euphorbiae","Insect","Lepidoptera","No","No","No","Others"
"631","Mungos_mungo","High school + Middle school",1476.2,91,"Mungos_mungo","Mammal","Mongoose","No","Yes","No","Others"
"632","Nasua_nasua","High school diploma",1434.3,91,"Nasua_nasua","Mammal","Procyonide","No","No","No","Others"
"633","Leptailurus_serval","Kindergarten + Primary school",1475.9,91,"Leptailurus_serval","Mammal","Felidae","No","Yes","No","Felidae"
"634","Aquila_chrysaetos","Master's degree",1466.7,91,"Aquila_chrysaetos","Bird","Raptor","No","No","No","Raptor"
"635","Mungos_mungo","One/two/three-year technical/university degree",1547.2,91,"Mungos_mungo","Mammal","Mongoose","No","Yes","No","Others"
"636","Arctocephalus forsteri","Other",1467.2,91,"Arctocephalus_forsteri","Mammal","Sea lion","No","Yes","No","Others"
"637","Gypaetus_barbatus2","PhD and more",1436.3,91,"Gypaetus_barbatus","Bird","Raptor","No","Yes","No","Raptor"
"638","Athene_noctua2","High school + Middle school",1458,92,"Athene_noctua","Bird","Bird (not Raptor)","No","Yes","No","Others"
"639","Trichosurus_vulpecula","High school diploma",1429.2,92,"Trichosurus_vulpecula","Mammal","Marsupial","No","No","No","Others"
"640","Dasypus_novemcinctus","Kindergarten + Primary school",1472.1,92,"Dasypus_novemcinctus","Mammal","Xenarthra","No","No","No","Others"
"641","Agalychnis_callidryas","Master's degree",1460.1,92,"Agalychnis_callidryas","Squamata","Amphibia","No","Yes","No","Others"
"642","Arctocephalus forsteri","One/two/three-year technical/university degree",1548.7,92,"Arctocephalus_forsteri","Mammal","Sea lion","No","Yes","No","Others"
"643","Acryllium_vulturinum","Other",1458.1,92,"Acryllium_vulturinum","Bird","Bird (not Raptor)","No","No","No","Others"
"644","Mungos_mungo","PhD and more",1447.7,92,"Mungos_mungo","Mammal","Mongoose","No","Yes","No","Others"
"645","Spalax","High school + Middle school",1438,93,"Spalax","Mammal","Rodent","No","No","No","Others"
"646","Macropus_rufogriseus","High school diploma",1447.4,93,"Macropus_rufogriseus","Mammal","Marsupial","No","No","No","Others"
"647","Incilius_alvarius2","Kindergarten + Primary school",1468.3,93,"Incilius_alvarius","Squamata","Amphibia","No","Yes","No","Others"
"648","Didelphis_virginiana","Master's degree",1416.6,93,"Didelphis_virginiana","Mammal","Marsupial","No","No","No","Others"
"649","Leopardus_wiedii","One/two/three-year technical/university degree",1475.2,93,"Leopardus_wiedii","Mammal","Felidae","No","No","No","Felidae"
"650","Myocastor_coypus","Other",1462.7,93,"Myocastor_coypus","Mammal","Rodent","No","No","No","Others"
"651","Odonata2","PhD and more",1420.7,93,"Odonata","Insect","Odonata","No","Yes","No","Others"
"652","Papio_hamadryas","High school + Middle school",1464.3,94,"Papio_hamadryas","Mammal","Primate","No","No","No","Primate"
"653","Callithrix_argentata","High school diploma",1431.8,94,"Callithrix_argentata","Mammal","Primate","No","No","No","Primate"
"654","Giraffa_camelopardalis_reticulata","Kindergarten + Primary school",1478.1,94,"Giraffa_camelopardalis_reticulata","Mammal","Ungulate","No","No","No","Others"
"655","Pamphagidae","Master's degree",1510.5,94,"Pamphagidae","Insect","Orthoptere","No","No","No","Others"
"656","Eulemur _coronatus","One/two/three-year technical/university degree",1414.9,94,"Eulemur_coronatus","Mammal","Primate","No","No","No","Primate"
"657","Varecia_variegata","Other",1442.7,94,"Varecia_variegata","Mammal","Primate","No","No","No","Primate"
"658","Hemicentetes_semispinosus","PhD and more",1389.2,94,"Hemicentetes_semispinosus","Mammal","Tenrecidae","No","No","No","Others"
"659","Mandrillus_sphinx2","High school + Middle school",1496.7,95,"Mandrillus_sphinx","Mammal","Primate","No","No","Yes","Primate"
"660","Didelphis_virginiana","High school diploma",1478,95,"Didelphis_virginiana","Mammal","Marsupial","No","No","No","Others"
"661","Taricha_torosa","Kindergarten + Primary school",1490.8,95,"Taricha_torosa","Squamata","Amphibia","No","Yes","No","Others"
"662","Cairina_moschata","Master's degree",1518.3,95,"Cairina_moschata","Bird","Bird (not Raptor)","No","Yes","No","Others"
"663","Cryptoprocto _ferox","One/two/three-year technical/university degree",1447.5,95,"Cryptoprocto_ferox","Mammal","Felidae","Yes","No","No","Felidae"
"664","Eudyptes chrysolophus","Other",1495,95,"Eudyptes_chrysolophus","Bird","Bird (not Raptor)","No","Yes","No","Others"
"665","Podarcis_muralis","PhD and more",1495,95,"Podarcis_muralis","Squamata","Lizard","No","Yes","No","Others"
"666","Leopardus_wiedii","High school + Middle school",1521.8,96,"Leopardus_wiedii","Mammal","Felidae","No","No","No","Felidae"
"667","Rhyticeros_cassidix","High school diploma",1500.6,96,"Rhyticeros_cassidix","Bird","Bird (not Raptor)","No","No","No","Others"
"668","Helarctos_malayanus","Kindergarten + Primary school",1484.6,96,"Helarctos_malayanus","Mammal","Ursus","No","No","No","Ursus"
"669","Gypaetus_barbatus","Master's degree",1395.4,96,"Gypaetus_barbatus","Bird","Raptor","No","Yes","No","Raptor"
"670","Pogona_vitticeps","One/two/three-year technical/university degree",1454.9,96,"Pogona_vitticeps","Squamata","Lizard","No","Yes","No","Others"
"671","Cerdocyon_thous","Other",1456.1,96,"Cerdocyon_thous","Mammal","Canidae","Yes","Yes","No","Canidae"
"672","Odonata","PhD and more",1451.2,96,"Odonata","Insect","Odonata","No","Yes","No","Others"
"673","Pan_paniscus2","High school + Middle school",1461.4,97,"Pan_panisucs","Mammal","Primate","No","Yes","No","Primate"
"674","Pan_troglodytes","High school diploma",1429.2,97,"Pan_troglodytes","Mammal","Primate","Yes","No","Yes","Primate"
"675","Nyctereutes_procyonoides","Kindergarten + Primary school",1485.5,97,"Nyctereutes_procyonoides","Mammal","Canidae","No","Yes","No","Canidae"
"676","Saiga_tatarica","Master's degree",1492.9,97,"Saiga_tatarica","Mammal","Ungulate","No","No","No","Others"
"677","Callithrix_penicillata","One/two/three-year technical/university degree",1486.5,97,"Callithrix_penicillata","Mammal","Primate","No","No","No","Primate"
"678","Leptoptilos_crumenifer","Other",1461.5,97,"Leptoptilos_crumenifer","Bird","Bird (not Raptor)","No","No","No","Others"
"679","Procyon_lotor","PhD and more",1487.6,97,"Procyon_lotor","Mammal","Procyonide","No","Yes","No","Others"
"680","Litoria_infrafrenata","High school + Middle school",1477.5,98,"Litoria_infrafrenata","Squamata","Amphibia","No","Yes","No","Others"
"681","Sula_sula","High school diploma",1440,98,"Sula_sula","Bird","Bird (not Raptor)","No","Yes","No","Others"
"682","Romalea_microptera","Kindergarten + Primary school",1470.7,98,"Romalea_microptera","Insect","Orthoptere","No","No","No","Others"
"683","Cynictis_penicillata","Master's degree",1542.5,98,"Cynictis_penicillata","Mammal","Mongoose","No","Yes","No","Others"
"684","Trichosurus_vulpecula","One/two/three-year technical/university degree",1492.2,98,"Trichosurus_vulpecula","Mammal","Marsupial","No","No","No","Others"
"685","Cynictis_penicillata","Other",1512.1,98,"Cynictis_penicillata","Mammal","Mongoose","No","Yes","No","Others"
"686","Numida_meleagris","PhD and more",1468.7,98,"Numida_meleagris","Bird","Bird (not Raptor)","No","No","No","Others"
"687","Libellula_quadrimaculata","High school + Middle school",1408.2,99,"Libellula_quadrimaculata","Insect","Odonata","No","Yes","No","Others"
"688","Hylobates_agilis","High school diploma",1497.5,99,"Hylobates_agilis","Mammal","Primate","No","No","No","Primate"
"689","Hemicentetes_semispinosus","Kindergarten + Primary school",1497,99,"Hemicentetes_semispinosus","Mammal","Tenrecidae","No","No","No","Others"
"690","Harpia_Harpyja","Master's degree",1454.5,99,"Harpia_Harpyja","Bird","Raptor","Yes","No","No","Raptor"
"691","Leptailurus_serval","One/two/three-year technical/university degree",1473.5,99,"Leptailurus_serval","Mammal","Felidae","No","Yes","No","Felidae"
"692","Callithrix_argentata","Other",1491.6,99,"Callithrix_argentata","Mammal","Primate","No","No","No","Primate"
"693","Felis_catus","PhD and more",1387.1,99,"Felis_catus","Mammal","Felidae","No","Yes","No","Felidae"
"694","Odonata","High school + Middle school",1512.2,100,"Odonata","Insect","Odonata","No","Yes","No","Others"
"695","Bufonidae","High school diploma",1492.7,100,"Bufonidae","Squamata","Amphibia","No","Yes","No","Others"
"696","Gyps_rueppelli","Kindergarten + Primary school",1467.8,100,"Gyps_rueppelli","Bird","Raptor","No","No","No","Raptor"
"697","Hemicentetes_semispinosus","Master's degree",1550.5,100,"Hemicentetes_semispinosus","Mammal","Tenrecidae","No","No","No","Others"
"698","Porphyrio_hochstetteri","One/two/three-year technical/university degree",1503,100,"Porphyrio_hochstetteri","Bird","Bird (not Raptor)","No","No","No","Others"
"699","Ateles_hybridus","Other",1478.4,100,"Ateles_hybridus","Mammal","Primate","No","No","No","Primate"
"700","Macaca_silenus","PhD and more",1520.6,100,"Macaca_silenus","Mammal","Primate","No","Yes","No","Primate"
"701","Carlito_syrichta","High school + Middle school",1505.9,101,"Carlito_syrichta","Mammal","Primate","No","Yes","No","Primate"
"702","Mandrillus_sphinx2","High school diploma",1472.3,101,"Mandrillus_sphinx","Mammal","Primate","No","No","Yes","Primate"
"703","Lycaon_pictus2","Kindergarten + Primary school",1492.7,101,"Lycaon_pictus","Mammal","Canidae","Yes","Yes","Yes","Canidae"
"704","Leopardus_wiedii","Master's degree",1467.5,101,"Leopardus_wiedii","Mammal","Felidae","No","No","No","Felidae"
"705","Stephanoaetus_coronatus","One/two/three-year technical/university degree",1514.1,101,"Stephanoaetus_coronatus","Bird","Raptor","Yes","No","No","Raptor"
"706","Choloepus_didactylus","Other",1467.4,101,"Choloepus_didactylus","Mammal","Xenarthra","No","No","No","Others"
"707","Gulo_gulo","PhD and more",1512.7,101,"Gulo_gulo","Mammal","Mustelidae","No","Yes","No","Others"
"708","Leptailurus_serval","High school + Middle school",1458.8,102,"Leptailurus_serval","Mammal","Felidae","No","Yes","No","Felidae"
"709","Macaca_fuscata","High school diploma",1508.8,102,"Macaca_fuscata","Mammal","Primate","No","Yes","No","Primate"
"710","Stephanoaetus_coronatus","Kindergarten + Primary school",1494.1,102,"Stephanoaetus_coronatus","Bird","Raptor","Yes","No","No","Raptor"
"711","Pogona_vitticeps","Master's degree",1466.8,102,"Pogona_vitticeps","Squamata","Lizard","No","Yes","No","Others"
"712","Nestor_meridionalis","One/two/three-year technical/university degree",1436.5,102,"Nestor_meridionalis","Bird","Bird (not Raptor)","No","No","No","Others"
"713","Pithecia pithecia","Other",1452,102,"Pithecia_pithecia","Mammal","Primate","No","No","No","Primate"
"714","Arctocephalus_forsteri2","PhD and more",1440.6,102,"Arctocephalus_forsteri","Mammal","Sea lion","No","Yes","No","Others"
"715","Chroicocephalus_scopulinus","High school + Middle school",1475.6,103,"Chroicocephalus_scopulinus","Bird","Bird (not Raptor)","No","Yes","No","Others"
"716","Gypaetus_barbatus","High school diploma",1487.3,103,"Gypaetus_barbatus","Bird","Raptor","No","Yes","No","Raptor"
"717","Canis_lupus_familiaris2","Kindergarten + Primary school",1491.2,103,"Canis_lupus_familiaris","Mammal","Canidae","No","Yes","Yes","Canidae"
"718","Artibeus_planirostris","Master's degree",1495.4,103,"Artibeus_planirostris","Mammal","Chiroptera","No","No","No","Others"
"719","Corvus","One/two/three-year technical/university degree",1477.1,103,"Corvus","Bird","Bird (not Raptor)","No","No","No","Others"
"720","Aepyceros_melampus","Other",1505.7,103,"Aepyceros_melampus","Mammal","Ungulate","No","No","No","Others"
"721","Stephanoaetus_coronatus","PhD and more",1502.4,103,"Stephanoaetus_coronatus","Bird","Raptor","Yes","No","No","Raptor"
"722","Pan_paniscus","High school + Middle school",1504,104,"Pan_panisucs","Mammal","Primate","No","Yes","No","Primate"
"723","Numida_meleagris","High school diploma",1481,104,"Numida_meleagris","Bird","Bird (not Raptor)","No","No","No","Others"
"724","Acryllium_vulturinum","Kindergarten + Primary school",1521.8,104,"Acryllium_vulturinum","Bird","Bird (not Raptor)","No","No","No","Others"
"725","Mungos_mungo","Master's degree",1558,104,"Mungos_mungo","Mammal","Mongoose","No","Yes","No","Others"
"726","Macaca_silenus","One/two/three-year technical/university degree",1544.6,104,"Macaca_silenus","Mammal","Primate","No","Yes","No","Primate"
"727","Vicugna_pacos","Other",1504,104,"Vicugna_pacos","Mammal","Ungulate","No","No","No","Others"
"728","Pithecia pithecia","PhD and more",1478.1,104,"Pithecia_pithecia","Mammal","Primate","No","No","No","Primate"
"729","Incilius_alvarius","High school + Middle school",1482.4,105,"Incilius_alvarius","Squamata","Amphibia","No","Yes","No","Others"
"730","Agalychnis_callidryas","High school diploma",1491.6,105,"Agalychnis_callidryas","Squamata","Amphibia","No","Yes","No","Others"
"731","Gulo_gulo","Kindergarten + Primary school",1495.6,105,"Gulo_gulo","Mammal","Mustelidae","No","Yes","No","Others"
"732","Loxodonta_africana","Master's degree",1494.2,105,"Loxodonta_africana","Mammal","Ungulate","No","No","Yes","Others"
"733","Leptoptilos_crumenifer","One/two/three-year technical/university degree",1510.5,105,"Leptoptilos_crumenifer","Bird","Bird (not Raptor)","No","No","No","Others"
"734","Papillon","Other",1501.8,105,"Papillon","Insect","Lepidoptera","No","No","No","Others"
"735","Spalax","PhD and more",1455.9,105,"Spalax","Mammal","Rodent","No","No","No","Others"
"736","Aepyceros_melampus","High school + Middle school",1500,106,"Aepyceros_melampus","Mammal","Ungulate","No","No","No","Others"
"737","Taricha_torosa","High school diploma",1504.6,106,"Taricha_torosa","Squamata","Amphibia","No","Yes","No","Others"
"738","Gulo_gulo2","Kindergarten + Primary school",1515.3,106,"Gulo_gulo","Mammal","Mustelidae","No","Yes","No","Others"
"739","Trichosurus_vulpecula","Master's degree",1493.5,106,"Trichosurus_vulpecula","Mammal","Marsupial","No","No","No","Others"
"740","Incilius_alvarius2","One/two/three-year technical/university degree",1492.4,106,"Incilius_alvarius","Squamata","Amphibia","No","Yes","No","Others"
"741","Nasua_nasua","Other",1451.2,106,"Nasua_nasua","Mammal","Procyonide","No","No","No","Others"
"742","Pamphagidae","PhD and more",1500.5,106,"Pamphagidae","Insect","Orthoptere","No","No","No","Others"
"743","Pan_paniscus3","High school + Middle school",1473.5,107,"Pan_panisucs","Mammal","Primate","No","Yes","No","Primate"
"744","Sarcophilus_harrisii","High school diploma",1478.2,107,"Sarcophilus_harrisii","Mammal","Marsupial","No","Yes","No","Others"
"745","Felis_catus","Kindergarten + Primary school",1500.1,107,"Felis_catus","Mammal","Felidae","No","Yes","No","Felidae"
"746","Leptoptilos_crumenifer","Master's degree",1475.7,107,"Leptoptilos_crumenifer","Bird","Bird (not Raptor)","No","No","No","Others"
"747","Otocolobus_manul","One/two/three-year technical/university degree",1506,107,"Otocolobus_manul","Mammal","Felidae","No","Yes","No","Felidae"
"748","Bufonidae","Other",1488.1,107,"Bufonidae","Squamata","Amphibia","No","Yes","No","Others"
"749","Porphyrio_hochstetteri","PhD and more",1507.8,107,"Porphyrio_hochstetteri","Bird","Bird (not Raptor)","No","No","No","Others"
"750","Sula_sula","High school + Middle school",1469,108,"Sula_sula","Bird","Bird (not Raptor)","No","Yes","No","Others"
"751","Odonata2","High school diploma",1486.4,108,"Odonata","Insect","Odonata","No","Yes","No","Others"
"752","Chroicocephalus_scopulinus","Kindergarten + Primary school",1507,108,"Chroicocephalus_scopulinus","Bird","Bird (not Raptor)","No","Yes","No","Others"
